Name
Komodo IDE,Activestate,2001,9.3.2
Komodo IDE,Activestate,2001,9.3.2,"Python, JavaScript, Perl, Tcl, PHP, Ruby"
Komodo IDE,Activestate,2001,9.3.2,"Python, JavaScript, Perl, Tcl, PHP, Ruby",$295
Komodo IDE,Activestate,2001,9.3.2,"Python, JavaScript, Perl, Tcl, PHP, Ruby",$295,Proprietary
Komodo IDE,Activestate,2001,9.3.2,"Python, JavaScript, Perl, Tcl, PHP, Ruby",$295,Proprietary,No
KWrite
KWrite,KDE Project
KWrite,KDE Project,2000
KWrite,KDE Project,2000,4.11.1
KWrite,KDE Project,2000,4.11.1,C++
KWrite,KDE Project,2000,4.11.1,C++,Free
KWrite,KDE Project,2000,4.11.1,C++,Free,GPL
KWrite,KDE Project,2000,4.11.1,C++,Free,GPL,Yes
LE
LE,Alexander V. Lukyanov
LE,Alexander V. Lukyanov,1997
LE,Alexander V. Lukyanov,1997,1.14.5
LE,Alexander V. Lukyanov,1997,1.14.5,C++
LE,Alexander V. Lukyanov,1997,1.14.5,C++,Free
LE,Alexander V. Lukyanov,1997,1.14.5,C++,Free,GPL
LE,Alexander V. Lukyanov,1997,1.14.5,C++,Free,GPL,Yes
Leo
Leo,Edward K. Ream
Leo,Edward K. Ream,1996
Leo,Edward K. Ream,1996,4.11
Leo,Edward K. Ream,1996,4.11,Python
Leo,Edward K. Ream,1996,4.11,Python,Free
Leo,Edward K. Ream,1996,4.11,Python,Free,MIT
Leo,Edward K. Ream,1996,4.11,Python,Free,MIT,Yes
Light Table
Light Table,Chris Granger
Light Table,Chris Granger,2012
Light Table,Chris Granger,2012,0.7
Light Table,Chris Granger,2012,0.7,ClojureScript
Light Table,Chris Granger,2012,0.7,ClojureScript,Free
Light Table,Chris Granger,2012,0.7,ClojureScript,Free,MIT
Light Table,Chris Granger,2012,0.7,ClojureScript,Free,MIT,Yes
Metapad
Metapad,Alexander Davidson
Metapad,Alexander Davidson,1999
Metapad,Alexander Davidson,1999,3.6
Metapad,Alexander Davidson,1999,3.6,C
Metapad,Alexander Davidson,1999,3.6,C,Free
Metapad,Alexander Davidson,1999,3.6,C,Free,GPL
Metapad,Alexander Davidson,1999,3.6,C,Free,GPL,Yes
mg
mg,Dave Conroy
mg,Dave Conroy,1986
mg,Dave Conroy,1986,current
mg,Dave Conroy,1986,current,C
mg,Dave Conroy,1986,current,C,Free
mg,Dave Conroy,1986,current,C,Free,Public domain
mg,Dave Conroy,1986,current,C,Free,Public domain,Yes
MinEd
MinEd,Thomas Wolff
MinEd,Thomas Wolff,1992
MinEd,Thomas Wolff,1992,2014.24
MinEd,Thomas Wolff,1992,2014.24,C
MinEd,Thomas Wolff,1992,2014.24,C,Free
MinEd,Thomas Wolff,1992,2014.24,C,Free,GPL
MinEd,Thomas Wolff,1992,2014.24,C,Free,GPL,Yes
MS-DOS Editor
MS-DOS Editor,Microsoft
MS-DOS Editor,Microsoft,1991
MS-DOS Editor,Microsoft,1991,2.0.026
MS-DOS Editor,Microsoft,1991,2.0.026,
MS-DOS Editor,Microsoft,1991,2.0.026,,"Bundled with MS-DOS, Microsoft Windows"
MS-DOS Editor,Microsoft,1991,2.0.026,,"Bundled with MS-DOS, Microsoft Windows",Proprietary
MS-DOS Editor,Microsoft,1991,2.0.026,,"Bundled with MS-DOS, Microsoft Windows",Proprietary,No
Nano
Nano,Chris Allegretta
Nano,Chris Allegretta,1999
Nano,Chris Allegretta,1999,2.6.3
Nano,Chris Allegretta,1999,2.6.3,C
Nano,Chris Allegretta,1999,2.6.3,C,Free
Nano,Chris Allegretta,1999,2.6.3,C,Free,GPL
Nano,Chris Allegretta,1999,2.6.3,C,Free,GPL,Yes
ne
ne,"Sebastiano Vigna, Todd Lewis, Daniele Filaretti"
ne,"Sebastiano Vigna, Todd Lewis, Daniele Filaretti",1993
ne,"Sebastiano Vigna, Todd Lewis, Daniele Filaretti",1993,2.6
ne,"Sebastiano Vigna, Todd Lewis, Daniele Filaretti",1993,2.6,C
ne,"Sebastiano Vigna, Todd Lewis, Daniele Filaretti",1993,2.6,C,Free
ne,"Sebastiano Vigna, Todd Lewis, Daniele Filaretti",1993,2.6,C,Free,GPL
ne,"Sebastiano Vigna, Todd Lewis, Daniele Filaretti",1993,2.6,C,Free,GPL,Yes
NEdit
NEdit,Mark Edel
NEdit,Mark Edel,1991
NEdit,Mark Edel,1991,5.5
NEdit,Mark Edel,1991,5.5,C
NEdit,Mark Edel,1991,5.5,C,Free
NEdit,Mark Edel,1991,5.5,C,Free,GPL
NEdit,Mark Edel,1991,5.5,C,Free,GPL,Yes
Notepad
Notepad,Microsoft
Notepad,Microsoft,1985
Notepad,Microsoft,1985,6.0
Notepad,Microsoft,1985,6.0,MASM (originally)
Notepad,Microsoft,1985,6.0,MASM (originally),Bundled with Microsoft Windows
Notepad,Microsoft,1985,6.0,MASM (originally),Bundled with Microsoft Windows,Proprietary
Notepad,Microsoft,1985,6.0,MASM (originally),Bundled with Microsoft Windows,Proprietary,No
Notepad++
Notepad++,Don Ho
Notepad++,Don Ho,2003-11-25
Notepad++,Don Ho,2003-11-25,6.9.2
Notepad++,Don Ho,2003-11-25,6.9.2,C++
Notepad++,Don Ho,2003-11-25,6.9.2,C++,Free
Notepad++,Don Ho,2003-11-25,6.9.2,C++,Free,GPL
Notepad++,Don Ho,2003-11-25,6.9.2,C++,Free,GPL,Yes
Notepad2
Notepad2,Florian Balmer
Notepad2,Florian Balmer,2004-04
Notepad2,Florian Balmer,2004-04,4.2.25
Notepad2,Florian Balmer,2004-04,4.2.25,C++
Notepad2,Florian Balmer,2004-04,4.2.25,C++,Free
Notepad2,Florian Balmer,2004-04,4.2.25,C++,Free,BSD
Notepad2,Florian Balmer,2004-04,4.2.25,C++,Free,BSD,Yes
NoteTab
NoteTab,"Eric Fookes, Fookes Software"
NoteTab,"Eric Fookes, Fookes Software",1995
NoteTab,"Eric Fookes, Fookes Software",1995,7.1
NoteTab,"Eric Fookes, Fookes Software",1995,7.1,Object Pascal (Delphi)
NoteTab,"Eric Fookes, Fookes Software",1995,7.1,Object Pascal (Delphi),"Free, $10 Standard, $20 Pro"
NoteTab,"Eric Fookes, Fookes Software",1995,7.1,Object Pascal (Delphi),"Free, $10 Standard, $20 Pro",Proprietary
NoteTab,"Eric Fookes, Fookes Software",1995,7.1,Object Pascal (Delphi),"Free, $10 Standard, $20 Pro",Proprietary,No
nvi
nvi,Keith Bostic
nvi,Keith Bostic,?
nvi,Keith Bostic,?,1.79
nvi,Keith Bostic,?,1.79,C
nvi,Keith Bostic,?,1.79,C,Free
nvi,Keith Bostic,?,1.79,C,Free,BSD
nvi,Keith Bostic,?,1.79,C,Free,BSD,Yes
Peppermint
Peppermint,Ioannis Zafeiropoulos
Peppermint,Ioannis Zafeiropoulos,2014
Peppermint,Ioannis Zafeiropoulos,2014,1.4
Peppermint,Ioannis Zafeiropoulos,2014,1.4,"Objective-C, JavaScript"
Peppermint,Ioannis Zafeiropoulos,2014,1.4,"Objective-C, JavaScript",$14.99
Peppermint,Ioannis Zafeiropoulos,2014,1.4,"Objective-C, JavaScript",$14.99,Proprietary
Peppermint,Ioannis Zafeiropoulos,2014,1.4,"Objective-C, JavaScript",$14.99,Proprietary,No
Pico
Pico,University of Washington
Pico,University of Washington,1992
Pico,University of Washington,1992,4.64
Pico,University of Washington,1992,4.64,C
Pico,University of Washington,1992,4.64,C,Free
Pico,University of Washington,1992,4.64,C,Free,AL2
Pico,University of Washington,1992,4.64,C,Free,AL2,Yes
PolyEdit
PolyEdit,PolySoft Solutions
PolyEdit,PolySoft Solutions,1998
PolyEdit,PolySoft Solutions,1998,5.0 preview release
PolyEdit,PolySoft Solutions,1998,5.0 preview release,
PolyEdit,PolySoft Solutions,1998,5.0 preview release,,$27.95
PolyEdit,PolySoft Solutions,1998,5.0 preview release,,$27.95,Shareware
PolyEdit,PolySoft Solutions,1998,5.0 preview release,,$27.95,Shareware,No
Programmer's Notepad
Programmer's Notepad,Simon Steele
Programmer's Notepad,Simon Steele,1998
Programmer's Notepad,Simon Steele,1998,2.3
Programmer's Notepad,Simon Steele,1998,2.3,C++
Programmer's Notepad,Simon Steele,1998,2.3,C++,Free
Programmer's Notepad,Simon Steele,1998,2.3,C++,Free,BSD
Programmer's Notepad,Simon Steele,1998,2.3,C++,Free,BSD,Yes
PSPad
PSPad,Jan Fiala
PSPad,Jan Fiala,2002
PSPad,Jan Fiala,2002,4.6.1
PSPad,Jan Fiala,2002,4.6.1,Object Pascal (Delphi)
PSPad,Jan Fiala,2002,4.6.1,Object Pascal (Delphi),Free
PSPad,Jan Fiala,2002,4.6.1,Object Pascal (Delphi),Free,Proprietary
PSPad,Jan Fiala,2002,4.6.1,Object Pascal (Delphi),Free,Proprietary,No
Q10
Q10,Baara Estudio
Q10,Baara Estudio,2007
Q10,Baara Estudio,2007,1.2.21
Q10,Baara Estudio,2007,1.2.21, ?
Q10,Baara Estudio,2007,1.2.21, ?,Free
Q10,Baara Estudio,2007,1.2.21, ?,Free,Proprietary
Q10,Baara Estudio,2007,1.2.21, ?,Free,Proprietary,No
RJ TextEd
RJ TextEd,Rickard Johansson
RJ TextEd,Rickard Johansson,2004
RJ TextEd,Rickard Johansson,2004,8.42
RJ TextEd,Rickard Johansson,2004,8.42,Object Pascal (Delphi)
RJ TextEd,Rickard Johansson,2004,8.42,Object Pascal (Delphi),Free
RJ TextEd,Rickard Johansson,2004,8.42,Object Pascal (Delphi),Free,Proprietary
RJ TextEd,Rickard Johansson,2004,8.42,Object Pascal (Delphi),Free,Proprietary,No
RText
RText,Fifesoft
RText,Fifesoft,2003
RText,Fifesoft,2003,1.1.0
RText,Fifesoft,2003,1.1.0,Java
RText,Fifesoft,2003,1.1.0,Java,Free
RText,Fifesoft,2003,1.1.0,Java,Free,BSD
RText,Fifesoft,2003,1.1.0,Java,Free,BSD,Yes
Sam
Sam,Rob Pike
Sam,Rob Pike,early 1980s
Sam,Rob Pike,early 1980s,stable
Sam,Rob Pike,early 1980s,stable,C
Sam,Rob Pike,early 1980s,stable,C,Free
Sam,Rob Pike,early 1980s,stable,C,Free,LPL (OSI approved)
Sam,Rob Pike,early 1980s,stable,C,Free,LPL (OSI approved),Yes
SciTE
SciTE,Neil Hodgson
SciTE,Neil Hodgson,1999
SciTE,Neil Hodgson,1999,3.6.4
SciTE,Neil Hodgson,1999,3.6.4,C++
SciTE,Neil Hodgson,1999,3.6.4,C++,$41.99 for OS X. free for others
SciTE,Neil Hodgson,1999,3.6.4,C++,$41.99 for OS X. free for others,HPND
SciTE,Neil Hodgson,1999,3.6.4,C++,$41.99 for OS X. free for others,HPND,Yes
SlickEdit
SlickEdit,"SlickEdit, Inc."
SlickEdit,"SlickEdit, Inc.",1988
SlickEdit,"SlickEdit, Inc.",1988,19.0.0
SlickEdit,"SlickEdit, Inc.",1988,19.0.0,"C, Slick-C"
SlickEdit,"SlickEdit, Inc.",1988,19.0.0,"C, Slick-C",$299
SlickEdit,"SlickEdit, Inc.",1988,19.0.0,"C, Slick-C",$299,Proprietary
SlickEdit,"SlickEdit, Inc.",1988,19.0.0,"C, Slick-C",$299,Proprietary,No
Smultron
Smultron,Peter Borg
Smultron,Peter Borg,2004
Smultron,Peter Borg,2004,3.8
Smultron,Peter Borg,2004,3.8,Objective-C
Smultron,Peter Borg,2004,3.8,Objective-C,$5
Smultron,Peter Borg,2004,3.8,Objective-C,$5,Proprietary
Smultron,Peter Borg,2004,3.8,Objective-C,$5,Proprietary,No
Source Insight
Source Insight,Source Dynamics
Source Insight,Source Dynamics, ?
Source Insight,Source Dynamics, ?,3.50.0072
Source Insight,Source Dynamics, ?,3.50.0072,Source Insight macro language
Source Insight,Source Dynamics, ?,3.50.0072,Source Insight macro language,$239-$255
Source Insight,Source Dynamics, ?,3.50.0072,Source Insight macro language,$239-$255,Proprietary
Source Insight,Source Dynamics, ?,3.50.0072,Source Insight macro language,$239-$255,Proprietary,No
SubEthaEdit
SubEthaEdit,TheCodingMonkeys
SubEthaEdit,TheCodingMonkeys,2003
SubEthaEdit,TheCodingMonkeys,2003,3.5.2 (3294)
SubEthaEdit,TheCodingMonkeys,2003,3.5.2 (3294),
SubEthaEdit,TheCodingMonkeys,2003,3.5.2 (3294),,$35 commercial use
SubEthaEdit,TheCodingMonkeys,2003,3.5.2 (3294),,$35 commercial use,Proprietary
SubEthaEdit,TheCodingMonkeys,2003,3.5.2 (3294),,$35 commercial use,Proprietary,No
Sublime Text
Sublime Text,Jon Skinner
Sublime Text,Jon Skinner,2008
Sublime Text,Jon Skinner,2008,2.0.2
Sublime Text,Jon Skinner,2008,2.0.2,"C++, Objective-C++ (OS X version), Python"
Sublime Text,Jon Skinner,2008,2.0.2,"C++, Objective-C++ (OS X version), Python",$70
Sublime Text,Jon Skinner,2008,2.0.2,"C++, Objective-C++ (OS X version), Python",$70,Proprietary
Sublime Text,Jon Skinner,2008,2.0.2,"C++, Objective-C++ (OS X version), Python",$70,Proprietary,No
TED Notepad
TED Notepad,Juraj Simlovic
TED Notepad,Juraj Simlovic,2001
TED Notepad,Juraj Simlovic,2001,5.4.2
TED Notepad,Juraj Simlovic,2001,5.4.2,C
TED Notepad,Juraj Simlovic,2001,5.4.2,C,Free
TED Notepad,Juraj Simlovic,2001,5.4.2,C,Free,Freeware
TED Notepad,Juraj Simlovic,2001,5.4.2,C,Free,Freeware,No
Textadept
Textadept,Mitchell
Textadept,Mitchell,2007
Textadept,Mitchell,2007,7.5
Textadept,Mitchell,2007,7.5,"C, Lua"
Textadept,Mitchell,2007,7.5,"C, Lua",Free
Textadept,Mitchell,2007,7.5,"C, Lua",Free,MIT
Textadept,Mitchell,2007,7.5,"C, Lua",Free,MIT,Yes
TextEdit
TextEdit,Apple Inc.
TextEdit,Apple Inc.,2001
TextEdit,Apple Inc.,2001,1.11
TextEdit,Apple Inc.,2001,1.11,
TextEdit,Apple Inc.,2001,1.11,,Free (also bundled with OS X)
TextEdit,Apple Inc.,2001,1.11,,Free (also bundled with OS X),New BSD
TextEdit,Apple Inc.,2001,1.11,,Free (also bundled with OS X),New BSD,Yes
TextMate
TextMate,MacroMates
TextMate,MacroMates,2004-10-10
TextMate,MacroMates,2004-10-10,1.5.11
TextMate,MacroMates,2004-10-10,1.5.11,Objective-C++
TextMate,MacroMates,2004-10-10,1.5.11,Objective-C++,$53 (€39)
TextMate,MacroMates,2004-10-10,1.5.11,Objective-C++,$53 (€39),"Proprietary, with MIT components. Version 2 released under GPLv3"
TextMate,MacroMates,2004-10-10,1.5.11,Objective-C++,$53 (€39),"Proprietary, with MIT components. Version 2 released under GPLv3",Yes (from version 2)
TextPad
TextPad,Helios Software Solutions
TextPad,Helios Software Solutions,1992
TextPad,Helios Software Solutions,1992,8.0.1
TextPad,Helios Software Solutions,1992,8.0.1,
TextPad,Helios Software Solutions,1992,8.0.1,,$30.00 (£16.50)
TextPad,Helios Software Solutions,1992,8.0.1,,$30.00 (£16.50),Shareware
TextPad,Helios Software Solutions,1992,8.0.1,,$30.00 (£16.50),Shareware,No
TextWrangler
TextWrangler,Bare Bones Software
TextWrangler,Bare Bones Software,2003
TextWrangler,Bare Bones Software,2003,4.5.5
TextWrangler,Bare Bones Software,2003,4.5.5,
TextWrangler,Bare Bones Software,2003,4.5.5,,Free
TextWrangler,Bare Bones Software,2003,4.5.5,,Free,Proprietary
TextWrangler,Bare Bones Software,2003,4.5.5,,Free,Proprietary,No
The SemWare Editor
The SemWare Editor,Sammy Mitchell
The SemWare Editor,Sammy Mitchell,1985-11
The SemWare Editor,Sammy Mitchell,1985-11,4.4
